epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,69.0564,1.4113,0.99071,1.28432,0.81787,0.95139,0.96185,0.54341,1.37395,0.95043,1.38569,0.0018482,0.0018482,0.0018482
25,71.8259,1.44017,1.05657,1.29549,0.89022,0.89342,0.95285,0.58889,1.20517,0.92719,1.25552,0.0018416,0.0018416,0.0018416
26,74.7163,1.3652,1.02266,1.26145,0.889,0.90678,0.96322,0.58024,1.3212,0.94305,1.32204,0.001835,0.001835,0.001835
27,77.5063,1.37336,0.98858,1.27566,0.85012,0.91525,0.94334,0.57114,1.34491,0.90899,1.33937,0.0018284,0.0018284,0.0018284
28,80.2508,1.31804,0.94981,1.24325,0.85965,0.93434,0.955,0.58383,1.27614,0.93746,1.37291,0.0018218,0.0018218,0.0018218
29,82.9363,1.40376,0.99273,1.3204,0.79559,0.8576,0.89835,0.43905,1.58647,1.06461,1.54447,0.0018152,0.0018152,0.0018152
30,85.7752,1.40936,0.95402,1.30305,0.8242,0.79463,0.88805,0.45068,1.53284,1.05853,1.53603,0.0018086,0.0018086,0.0018086
31,88.6253,1.35456,0.97442,1.26544,0.93044,0.89831,0.98015,0.59406,1.31095,0.87567,1.38004,0.001802,0.001802,0.001802
32,91.4786,1.35731,0.92229,1.25474,0.88143,0.94915,0.9639,0.58134,1.3147,0.87672,1.36522,0.0017954,0.0017954,0.0017954
33,94.2226,1.35199,0.91164,1.23914,0.85069,0.88983,0.92512,0.53826,1.34484,0.89326,1.4269,0.0017888,0.0017888,0.0017888
34,97.0908,1.32537,0.94331,1.2439,0.95368,0.9322,0.98017,0.57716,1.39514,0.82129,1.46088,0.0017822,0.0017822,0.0017822
35,99.9433,1.30683,0.90884,1.25031,0.96362,0.9322,0.98233,0.59171,1.30103,0.80765,1.35132,0.0017756,0.0017756,0.0017756
36,102.686,1.30243,0.8744,1.22095,0.98349,0.92373,0.98323,0.62669,1.23029,0.79812,1.30435,0.001769,0.001769,0.001769
37,105.499,1.33075,0.88306,1.22389,0.93086,0.95763,0.97881,0.6123,1.22811,0.83944,1.31396,0.0017624,0.0017624,0.0017624
38,108.312,1.31187,0.89013,1.2482,0.9527,0.92373,0.97136,0.61534,1.244,0.82641,1.34482,0.0017558,0.0017558,0.0017558
39,111.264,1.26017,0.85115,1.22436,0.86644,0.92373,0.949,0.57665,1.33112,0.90179,1.4158,0.0017492,0.0017492,0.0017492
40,114.079,1.26146,0.87337,1.20256,0.94852,0.93681,0.98165,0.63398,1.1954,0.80939,1.32793,0.0017426,0.0017426,0.0017426
41,116.973,1.29092,0.86888,1.22483,0.93795,0.95763,0.98079,0.64248,1.16031,0.81271,1.30803,0.001736,0.001736,0.001736
42,119.821,1.29347,0.86911,1.24321,0.9351,0.9322,0.981,0.61888,1.24425,0.80881,1.30003,0.0017294,0.0017294,0.0017294
43,122.724,1.3001,0.85512,1.24703,0.92393,0.9264,0.98269,0.63472,1.21687,0.80455,1.3187,0.0017228,0.0017228,0.0017228
44,125.485,1.24943,0.84685,1.20427,0.90521,0.92373,0.97189,0.62024,1.2425,0.82178,1.32518,0.0017162,0.0017162,0.0017162
45,128.181,1.24724,0.83595,1.20817,0.92456,0.93476,0.98038,0.65272,1.1563,0.77991,1.31048,0.0017096,0.0017096,0.0017096
46,130.88,1.26154,0.81141,1.19754,0.89683,0.97458,0.9664,0.62952,1.18887,0.7889,1.29494,0.001703,0.001703,0.001703
47,133.728,1.2753,0.84992,1.22813,0.9334,0.95013,0.98027,0.63505,1.16069,0.80829,1.27889,0.0016964,0.0016964,0.0016964
48,136.48,1.26857,0.8457,1.20426,0.91747,0.94211,0.96411,0.62644,1.21572,0.77246,1.30407,0.0016898,0.0016898,0.0016898
49,139.156,1.29643,0.84502,1.22096,0.92571,0.94915,0.98232,0.65558,1.11212,0.77718,1.25295,0.0016832,0.0016832,0.0016832
50,141.988,1.21274,0.80886,1.18535,0.95564,0.91284,0.97329,0.59819,1.25077,0.86183,1.34796,0.0016766,0.0016766,0.0016766
51,144.785,1.27107,0.8627,1.21794,0.92712,0.97025,0.98235,0.63022,1.17923,0.79754,1.30317,0.00167,0.00167,0.00167
52,147.516,1.1729,0.77627,1.19008,0.89618,0.97458,0.98011,0.63142,1.19297,0.81193,1.29273,0.0016634,0.0016634,0.0016634
53,150.283,1.22173,0.79669,1.1661,0.91583,0.97458,0.9875,0.63156,1.17167,0.77594,1.26116,0.0016568,0.0016568,0.0016568
54,153.085,1.16606,0.78703,1.16226,0.96625,0.97049,0.98967,0.68186,1.09415,0.74808,1.24206,0.0016502,0.0016502,0.0016502
55,155.906,1.22145,0.80346,1.18254,0.90703,0.9661,0.97721,0.61318,1.20599,0.75881,1.27633,0.0016436,0.0016436,0.0016436
56,158.641,1.25383,0.8141,1.18279,0.96049,0.9661,0.98494,0.65748,1.16375,0.72455,1.2734,0.001637,0.001637,0.001637
57,161.427,1.22123,0.78185,1.16505,0.9271,0.97006,0.98222,0.64293,1.15842,0.73922,1.27096,0.0016304,0.0016304,0.0016304
58,164.27,1.22836,0.81075,1.18208,0.96614,0.96722,0.99084,0.67448,1.10158,0.70002,1.23469,0.0016238,0.0016238,0.0016238
59,167.187,1.15687,0.7621,1.15255,0.96573,0.95531,0.98697,0.64142,1.18013,0.7163,1.25585,0.0016172,0.0016172,0.0016172
60,169.978,1.19846,0.74004,1.17469,0.97427,0.96252,0.99022,0.66701,1.17681,0.70281,1.28019,0.0016106,0.0016106,0.0016106
61,172.774,1.18727,0.75124,1.16217,0.98235,0.94328,0.98852,0.65672,1.16981,0.70458,1.25856,0.001604,0.001604,0.001604
62,175.506,1.14802,0.7209,1.15068,0.96582,0.95783,0.9893,0.67662,1.11885,0.72012,1.2587,0.0015974,0.0015974,0.0015974
63,178.375,1.14117,0.74862,1.15336,0.94173,0.9587,0.98314,0.66176,1.06528,0.70321,1.22619,0.0015908,0.0015908,0.0015908
64,181.178,1.21385,0.76914,1.17779,0.90298,0.95763,0.97523,0.60822,1.26791,0.76073,1.34053,0.0015842,0.0015842,0.0015842
65,183.973,1.15131,0.73604,1.16581,0.91771,0.94512,0.97918,0.65262,1.11079,0.77328,1.27988,0.0015776,0.0015776,0.0015776
66,186.583,1.16849,0.75056,1.15236,0.91071,0.95078,0.97937,0.64052,1.16871,0.74358,1.32365,0.001571,0.001571,0.001571
67,189.446,1.19248,0.73693,1.15875,0.92381,0.95763,0.98433,0.63749,1.17745,0.7802,1.34158,0.0015644,0.0015644,0.0015644
68,192.283,1.20497,0.7743,1.18592,0.92569,0.9501,0.98648,0.66883,1.11783,0.71687,1.28954,0.0015578,0.0015578,0.0015578
69,195.089,1.20283,0.77592,1.14452,0.93452,0.95763,0.98716,0.65157,1.17564,0.73065,1.32005,0.0015512,0.0015512,0.0015512
70,197.844,1.13972,0.72295,1.13272,0.94264,0.97482,0.98916,0.70092,1.04202,0.68927,1.17947,0.0015446,0.0015446,0.0015446
71,200.548,1.13978,0.70077,1.12597,0.97425,0.9618,0.98946,0.67552,1.12512,0.6837,1.23044,0.001538,0.001538,0.001538
72,203.393,1.19546,0.74579,1.15866,0.95578,0.9661,0.99016,0.66676,1.09892,0.65425,1.27244,0.0015314,0.0015314,0.0015314
73,206.203,1.15599,0.73926,1.14416,0.95609,0.95763,0.99113,0.69374,1.07428,0.66018,1.2452,0.0015248,0.0015248,0.0015248
74,208.978,1.12129,0.73041,1.15457,0.93587,1,0.98737,0.6846,1.10164,0.68116,1.24748,0.0015182,0.0015182,0.0015182
75,211.757,1.1033,0.72535,1.12914,0.9726,0.98305,0.9913,0.7052,1.03313,0.67036,1.21369,0.0015116,0.0015116,0.0015116
76,214.552,1.09075,0.72098,1.11683,0.96571,0.9661,0.98979,0.7112,1.01301,0.67859,1.17758,0.001505,0.001505,0.001505
77,217.418,1.075,0.69494,1.1023,0.96515,0.9661,0.98995,0.71567,1.02038,0.71153,1.19032,0.0014984,0.0014984,0.0014984
78,220.196,1.11808,0.72647,1.10931,0.95496,0.9661,0.99039,0.6985,1.07705,0.66307,1.21704,0.0014918,0.0014918,0.0014918
79,223.007,1.03793,0.68666,1.08583,0.95807,0.96827,0.99004,0.69631,1.05949,0.65515,1.20063,0.0014852,0.0014852,0.0014852
80,225.803,1.09291,0.71099,1.10235,0.96653,0.97905,0.99219,0.68635,1.12803,0.65711,1.2505,0.0014786,0.0014786,0.0014786
81,228.574,1.11155,0.73644,1.12603,0.9639,0.98305,0.99151,0.67499,1.1359,0.65581,1.23889,0.001472,0.001472,0.001472
82,231.358,1.09938,0.70163,1.12486,0.96281,0.98305,0.9915,0.70837,1.06489,0.62962,1.20909,0.0014654,0.0014654,0.0014654
83,234.178,1.11041,0.71597,1.1338,0.95677,0.98305,0.99238,0.68617,1.06399,0.66611,1.20503,0.0014588,0.0014588,0.0014588
84,237.04,1.09913,0.71322,1.13778,0.94095,0.97458,0.98554,0.66996,1.0202,0.6893,1.17582,0.0014522,0.0014522,0.0014522
85,239.9,1.06211,0.69167,1.11009,0.92721,0.9715,0.98417,0.67015,1.10569,0.68654,1.22699,0.0014456,0.0014456,0.0014456
86,242.702,1.10572,0.69663,1.11632,0.93624,0.95763,0.98622,0.68284,1.03875,0.68041,1.17461,0.001439,0.001439,0.001439
87,245.527,1.08748,0.6888,1.12414,0.91939,0.96658,0.98517,0.6806,1.08889,0.68944,1.20673,0.0014324,0.0014324,0.0014324
88,248.328,1.05927,0.68271,1.10858,0.95815,0.92373,0.98032,0.67041,1.06041,0.69156,1.19528,0.0014258,0.0014258,0.0014258
89,251.149,1.0535,0.69372,1.1165,0.94083,0.95763,0.97961,0.68643,1.06892,0.68527,1.20327,0.0014192,0.0014192,0.0014192
90,253.959,1.13543,0.73522,1.12934,0.92673,0.96477,0.98244,0.67379,1.12978,0.68209,1.23532,0.0014126,0.0014126,0.0014126
91,256.716,1.12755,0.69378,1.13393,0.96373,0.97458,0.98933,0.65544,1.21315,0.65734,1.30358,0.001406,0.001406,0.001406
92,259.608,1.11956,0.73083,1.15425,0.95809,0.97458,0.99003,0.68667,1.09326,0.65426,1.18105,0.0013994,0.0013994,0.0013994
93,262.407,1.14843,0.73552,1.15901,0.95096,0.98596,0.99392,0.70581,1.11007,0.63355,1.22859,0.0013928,0.0013928,0.0013928
94,265.217,1.10451,0.70955,1.1097,0.97722,0.97458,0.9938,0.70801,1.0543,0.61765,1.18349,0.0013862,0.0013862,0.0013862
95,268.032,1.07591,0.67059,1.08821,0.98919,0.97458,0.99391,0.71409,1.03947,0.60919,1.19166,0.0013796,0.0013796,0.0013796
96,270.77,1.05488,0.67495,1.11083,0.98879,0.98305,0.99458,0.70843,1.02463,0.60667,1.18958,0.001373,0.001373,0.001373
97,273.553,1.14395,0.69839,1.1388,0.95791,0.99153,0.99216,0.68277,1.13406,0.64242,1.23464,0.0013664,0.0013664,0.0013664
98,276.349,1.03118,0.66426,1.09528,0.97583,0.99153,0.99458,0.71001,0.9986,0.63422,1.17871,0.0013598,0.0013598,0.0013598
99,279.13,1.11329,0.70602,1.12215,0.96646,0.98305,0.99282,0.68727,1.09152,0.65256,1.22477,0.0013532,0.0013532,0.0013532
100,281.846,1.04095,0.66684,1.08631,0.95881,0.98624,0.99238,0.69654,1.05701,0.63634,1.20176,0.0013466,0.0013466,0.0013466
101,284.566,1.06451,0.67258,1.10952,0.96679,0.98695,0.99381,0.69981,1.03375,0.6361,1.19126,0.00134,0.00134,0.00134
102,287.375,1.0136,0.65896,1.08547,0.94991,0.96429,0.98816,0.68466,1.08052,0.64684,1.21189,0.0013334,0.0013334,0.0013334
103,290.206,1.06336,0.65963,1.09089,0.97923,0.94915,0.99157,0.72814,0.99495,0.61172,1.15662,0.0013268,0.0013268,0.0013268
104,293.04,1.02662,0.64787,1.05822,0.95102,0.98724,0.9909,0.69488,1.05265,0.62527,1.17385,0.0013202,0.0013202,0.0013202
105,295.796,1.03336,0.66598,1.08376,0.97968,0.99153,0.99372,0.70788,1.04028,0.61524,1.18904,0.0013136,0.0013136,0.0013136
106,298.504,1.03809,0.6562,1.07774,0.98301,0.98054,0.99326,0.72006,1.0272,0.60946,1.19376,0.001307,0.001307,0.001307
107,301.296,1.01488,0.66183,1.10323,0.98292,0.97518,0.99449,0.70211,1.09609,0.6408,1.21033,0.0013004,0.0013004,0.0013004
108,304.173,1.06147,0.67577,1.09725,0.9781,0.98305,0.99424,0.72284,1.01782,0.63149,1.16927,0.0012938,0.0012938,0.0012938
109,306.927,1.02585,0.67881,1.09456,0.98572,0.97458,0.99305,0.7319,1.00664,0.61431,1.15691,0.0012872,0.0012872,0.0012872
110,309.846,1.05648,0.69044,1.08484,0.98294,0.98305,0.99281,0.7045,1.0249,0.60261,1.17813,0.0012806,0.0012806,0.0012806
111,312.598,0.99196,0.62894,1.05236,0.98014,0.97458,0.99343,0.70861,0.99095,0.60617,1.15572,0.001274,0.001274,0.001274
112,315.39,1.06917,0.65502,1.09683,0.94875,0.98305,0.99242,0.72026,1.00606,0.59656,1.17268,0.0012674,0.0012674,0.0012674
113,318.115,1.05809,0.65018,1.09193,0.97415,0.95801,0.99276,0.73444,0.99931,0.61494,1.1792,0.0012608,0.0012608,0.0012608
114,320.935,1.03851,0.68847,1.11324,0.98287,0.97254,0.99331,0.71159,1.01941,0.61484,1.20118,0.0012542,0.0012542,0.0012542
115,323.805,0.9871,0.64005,1.06771,0.99141,0.9786,0.99369,0.70683,1.0044,0.59992,1.16702,0.0012476,0.0012476,0.0012476
116,326.592,1.0216,0.63623,1.07555,0.98234,0.98305,0.98962,0.68405,1.06196,0.61127,1.22259,0.001241,0.001241,0.001241
117,329.327,1.04473,0.65841,1.09218,0.99136,0.97242,0.99331,0.71428,1.02847,0.60741,1.19482,0.0012344,0.0012344,0.0012344
118,332.166,1.01233,0.64745,1.07201,0.97471,0.98305,0.99313,0.72471,0.99388,0.60732,1.17268,0.0012278,0.0012278,0.0012278
119,335.012,0.99877,0.66611,1.08251,0.96486,0.98305,0.99275,0.72197,1.00483,0.59986,1.18477,0.0012212,0.0012212,0.0012212
120,337.831,1.01478,0.64802,1.08194,0.98286,0.97212,0.99264,0.70915,1.05035,0.62104,1.1962,0.0012146,0.0012146,0.0012146
121,340.582,1.00946,0.64185,1.05777,0.958,0.96647,0.9918,0.70338,1.08393,0.62211,1.20342,0.001208,0.001208,0.001208
122,343.365,0.99553,0.64361,1.0691,0.95661,0.9661,0.99199,0.71951,0.98522,0.59784,1.15823,0.0012014,0.0012014,0.0012014
123,346.282,1.02888,0.65455,1.07322,0.98249,0.98305,0.99466,0.73594,0.95926,0.5854,1.14876,0.0011948,0.0011948,0.0011948
124,349.053,0.99195,0.62497,1.06458,0.98317,0.99,0.99355,0.70356,1.03964,0.62237,1.18495,0.0011882,0.0011882,0.0011882
125,351.886,0.97334,0.61122,1.06583,0.98056,0.99153,0.99466,0.73784,0.99537,0.59438,1.1691,0.0011816,0.0011816,0.0011816
126,354.729,0.98444,0.63347,1.07915,0.98832,0.98305,0.99421,0.73457,1.00009,0.58691,1.16288,0.001175,0.001175,0.001175
127,357.569,0.95832,0.62148,1.03931,0.98609,0.97458,0.99432,0.71852,1.04579,0.5876,1.15905,0.0011684,0.0011684,0.0011684
128,360.41,0.99245,0.62316,1.04962,0.99017,0.97458,0.99389,0.71809,1.0195,0.60065,1.16141,0.0011618,0.0011618,0.0011618
129,363.205,0.97858,0.6305,1.0611,0.96622,0.96961,0.99298,0.70315,1.06044,0.61513,1.21219,0.0011552,0.0011552,0.0011552
130,366.059,0.96478,0.6191,1.04668,0.94933,0.97458,0.99069,0.72238,1.02068,0.60487,1.18643,0.0011486,0.0011486,0.0011486
131,368.835,0.9662,0.61929,1.05425,0.96047,0.97458,0.99123,0.7241,0.99558,0.59301,1.17584,0.001142,0.001142,0.001142
132,371.692,0.97959,0.62536,1.06639,0.99658,0.98305,0.99373,0.72727,1.00474,0.58492,1.17624,0.0011354,0.0011354,0.0011354
133,374.449,0.98729,0.60365,1.0677,0.96273,0.9661,0.99072,0.7283,1.00876,0.58939,1.17852,0.0011288,0.0011288,0.0011288
134,377.153,0.97369,0.63275,1.06263,0.96673,0.9661,0.99289,0.73701,1.00017,0.59437,1.18013,0.0011222,0.0011222,0.0011222
135,380.003,0.98769,0.66849,1.07732,0.97402,0.97458,0.9931,0.71809,1.03,0.59217,1.18632,0.0011156,0.0011156,0.0011156
136,382.916,0.9647,0.6141,1.04542,0.95071,0.98068,0.99208,0.72466,1.0109,0.59803,1.15729,0.001109,0.001109,0.001109
137,385.61,0.97337,0.63714,1.06276,0.96657,0.97999,0.9916,0.7307,1.01127,0.57172,1.17763,0.0011024,0.0011024,0.0011024
138,388.464,1.02678,0.65485,1.08408,0.99151,0.9893,0.99475,0.73896,0.97542,0.56317,1.16306,0.0010958,0.0010958,0.0010958
139,391.258,0.96776,0.62263,1.04566,0.97757,0.98305,0.99432,0.72186,0.99398,0.59043,1.15762,0.0010892,0.0010892,0.0010892
140,394.107,1.0028,0.63024,1.08314,0.98021,0.98305,0.99156,0.7298,1.0046,0.58013,1.15593,0.0010826,0.0010826,0.0010826
141,396.836,0.97271,0.62925,1.0528,0.95855,0.97985,0.98817,0.69931,1.075,0.61948,1.1838,0.001076,0.001076,0.001076
142,399.662,0.94088,0.62643,1.04455,0.97527,0.99153,0.99287,0.72609,0.97744,0.57643,1.15329,0.0010694,0.0010694,0.0010694
143,402.426,0.93086,0.58667,1.03624,0.98317,0.99005,0.99337,0.73812,0.98164,0.56709,1.13803,0.0010628,0.0010628,0.0010628
144,405.204,0.93568,0.6074,1.03142,0.97754,0.99153,0.99466,0.7342,0.96216,0.58288,1.13634,0.0010562,0.0010562,0.0010562
145,407.893,0.94981,0.60382,1.04619,0.98789,0.97458,0.99359,0.72852,0.97295,0.57866,1.15055,0.0010496,0.0010496,0.0010496
146,410.767,0.94382,0.61187,1.04715,0.98304,0.98267,0.99408,0.72796,1.00688,0.57384,1.17648,0.001043,0.001043,0.001043
147,413.499,0.96426,0.60259,1.04936,0.98237,0.9661,0.99339,0.71779,0.99823,0.57643,1.15751,0.0010364,0.0010364,0.0010364
148,416.303,0.9226,0.59757,1.04293,0.98042,0.98305,0.9935,0.70219,0.97667,0.5852,1.16354,0.0010298,0.0010298,0.0010298
149,419.084,0.97345,0.61128,1.04647,0.98612,0.99153,0.99441,0.70707,0.99219,0.57878,1.15351,0.0010232,0.0010232,0.0010232
150,421.844,0.9179,0.59705,1.0408,0.9898,0.99153,0.995,0.73726,0.95824,0.57914,1.14469,0.0010166,0.0010166,0.0010166
151,424.695,0.93982,0.59247,1.03131,0.98308,0.99153,0.99466,0.7396,0.96599,0.56447,1.14681,0.00101,0.00101,0.00101
152,427.43,0.96272,0.60187,1.0446,0.97461,0.97605,0.99201,0.71936,1.00294,0.56123,1.17679,0.0010034,0.0010034,0.0010034
153,430.29,0.99459,0.6414,1.05019,0.97472,0.98038,0.9931,0.71076,1.03215,0.5736,1.19857,0.0009968,0.0009968,0.0009968
154,433.135,0.9214,0.59073,1.01889,0.98295,0.97738,0.99257,0.72137,1.01834,0.57221,1.20604,0.0009902,0.0009902,0.0009902
155,435.961,0.93153,0.58462,1.02221,0.97281,0.99153,0.99458,0.72754,1.01702,0.56799,1.17878,0.0009836,0.0009836,0.0009836
156,438.79,0.9297,0.57242,1.02987,1,0.98159,0.99483,0.7358,0.98233,0.55756,1.14812,0.000977,0.000977,0.000977
157,441.583,0.97727,0.61748,1.05355,0.97973,0.99153,0.99433,0.75196,0.93745,0.53466,1.15519,0.0009704,0.0009704,0.0009704
158,444.473,0.93751,0.59028,1.02455,0.98007,0.98305,0.99339,0.76237,0.93391,0.54381,1.13902,0.0009638,0.0009638,0.0009638
159,447.283,0.90311,0.59941,1.04159,0.97454,0.98305,0.99441,0.75352,0.91885,0.54048,1.12416,0.0009572,0.0009572,0.0009572
160,450.101,0.88392,0.56642,1.01133,0.98302,0.98127,0.99366,0.73212,0.94342,0.56314,1.11852,0.0009506,0.0009506,0.0009506
161,452.89,0.95062,0.61894,1.03197,0.98186,0.98305,0.99376,0.74229,0.92846,0.5527,1.12085,0.000944,0.000944,0.000944
162,455.745,0.88234,0.57356,1.00731,0.98295,0.97704,0.99225,0.73021,0.95552,0.56889,1.14068,0.0009374,0.0009374,0.0009374
163,458.516,0.92146,0.58056,1.03287,0.9745,0.97166,0.98932,0.71549,0.96987,0.58105,1.15566,0.0009308,0.0009308,0.0009308
164,461.352,0.93948,0.58064,1.01885,0.97382,0.97458,0.98887,0.71153,0.94185,0.57067,1.149,0.0009242,0.0009242,0.0009242
165,464.134,0.92804,0.60749,1.02768,0.98306,0.98342,0.99415,0.73163,0.9899,0.56845,1.18372,0.0009176,0.0009176,0.0009176
166,467.022,0.8789,0.57603,1.00528,0.97992,0.99153,0.99458,0.72914,0.9704,0.56847,1.16922,0.000911,0.000911,0.000911
167,469.943,0.95027,0.59682,1.04123,0.98942,0.99153,0.99424,0.72837,0.99123,0.56809,1.18331,0.0009044,0.0009044,0.0009044
168,472.805,0.92771,0.5931,1.03509,0.99158,0.99781,0.99416,0.74028,0.96801,0.55486,1.14734,0.0008978,0.0008978,0.0008978
169,475.546,0.90263,0.59193,1.03328,0.9833,0.99785,0.99406,0.75039,0.97526,0.55579,1.1566,0.0008912,0.0008912,0.0008912
170,478.384,0.89498,0.57462,1.04522,0.97496,0.98996,0.99424,0.767,0.89544,0.53091,1.10479,0.0008846,0.0008846,0.0008846
171,481.189,0.88895,0.55843,1.00174,0.98301,0.98066,0.99433,0.7711,0.92861,0.54901,1.11445,0.000878,0.000878,0.000878
172,483.995,0.91135,0.56097,1.00697,0.98875,0.98305,0.99383,0.76063,0.9025,0.54206,1.10278,0.0008714,0.0008714,0.0008714
173,486.855,0.91696,0.58381,1.03718,0.98799,0.98305,0.99332,0.75056,0.95061,0.55913,1.12388,0.0008648,0.0008648,0.0008648
174,489.787,0.89797,0.58072,1.02636,0.99047,0.98305,0.99475,0.73109,0.98842,0.55299,1.14509,0.0008582,0.0008582,0.0008582
175,492.64,0.89992,0.56459,1.00971,0.98197,0.99153,0.99407,0.73782,0.97811,0.5366,1.14314,0.0008516,0.0008516,0.0008516
176,495.511,0.90795,0.57404,0.99587,0.99657,0.99153,0.995,0.7507,0.94472,0.53386,1.12447,0.000845,0.000845,0.000845
177,498.241,0.89544,0.59038,1.01157,0.99735,0.99153,0.995,0.75706,0.94105,0.54033,1.10723,0.0008384,0.0008384,0.0008384
178,501.103,0.89355,0.56936,1.0059,1,0.98068,0.99436,0.75027,0.92849,0.55356,1.10664,0.0008318,0.0008318,0.0008318
179,503.863,0.92145,0.59063,1.02412,0.99594,0.98305,0.99475,0.73678,0.98893,0.55957,1.13577,0.0008252,0.0008252,0.0008252
180,506.581,0.91102,0.56254,1.00953,0.9913,0.99153,0.99492,0.75546,0.93108,0.55145,1.10211,0.0008186,0.0008186,0.0008186
181,509.35,0.87334,0.5751,1.00725,0.99151,0.98991,0.99492,0.7638,0.93183,0.54142,1.10168,0.000812,0.000812,0.000812
182,512.134,0.88448,0.55176,1.01077,0.99872,0.99153,0.995,0.75666,0.956,0.53602,1.12048,0.0008054,0.0008054,0.0008054
183,514.917,0.84732,0.55225,0.99347,0.99846,0.99153,0.995,0.75592,0.92645,0.53606,1.0939,0.0007988,0.0007988,0.0007988
184,517.794,0.85274,0.56385,0.9961,0.99826,0.98305,0.99483,0.75623,0.93433,0.53136,1.10667,0.0007922,0.0007922,0.0007922
185,520.586,0.87268,0.55275,1.00603,0.99881,1,0.995,0.75791,0.93794,0.53038,1.11753,0.0007856,0.0007856,0.0007856
186,523.5,0.85701,0.55363,0.99623,0.98077,0.99153,0.99449,0.76114,0.91756,0.5361,1.09654,0.000779,0.000779,0.000779
187,526.258,0.8956,0.58864,0.98614,0.97174,0.98305,0.99307,0.74835,0.97844,0.53763,1.14183,0.0007724,0.0007724,0.0007724
