epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,557.402,0.92465,0.58373,1.03245,0.98359,0.99153,0.99483,0.74527,0.9716,0.5385,1.15732,0.00127532,0.00127532,0.00127532
185,560.427,0.92108,0.57519,1.02765,0.98994,0.99153,0.995,0.7417,0.96398,0.55808,1.1483,0.00127136,0.00127136,0.00127136
186,563.47,0.91441,0.58443,1.02673,0.96453,0.99153,0.99153,0.73147,0.96177,0.55497,1.16098,0.0012674,0.0012674,0.0012674
187,566.526,0.9588,0.60485,1.02702,0.95661,0.99153,0.99168,0.72577,0.9773,0.57381,1.17584,0.00126344,0.00126344,0.00126344
188,569.544,0.92246,0.6115,1.03756,0.95886,0.99153,0.9926,0.73068,0.98776,0.56373,1.18659,0.00125948,0.00125948,0.00125948
189,572.51,0.94039,0.5888,1.04508,0.97346,0.99153,0.99354,0.72839,0.98102,0.55651,1.16767,0.00125552,0.00125552,0.00125552
190,575.593,0.92,0.56684,1.03562,0.96342,0.97458,0.99359,0.71728,1.04404,0.5857,1.22093,0.00125156,0.00125156,0.00125156
191,578.907,0.92432,0.56802,1.02788,0.98319,0.99119,0.99449,0.74196,0.95962,0.55689,1.15684,0.0012476,0.0012476,0.0012476
192,582,0.88133,0.5707,1.01199,0.9915,0.98905,0.99458,0.73558,0.92955,0.5652,1.15068,0.00124364,0.00124364,0.00124364
193,585.068,0.91187,0.54851,1.03219,0.97876,0.98305,0.99229,0.72642,0.98293,0.56465,1.17809,0.00123968,0.00123968,0.00123968
194,588.092,0.90423,0.58084,1.04593,0.99145,0.98234,0.99466,0.72223,0.97686,0.55867,1.16884,0.00123572,0.00123572,0.00123572
195,591.264,0.93356,0.57806,1.03533,0.96952,0.97458,0.99295,0.72156,0.98268,0.56192,1.16864,0.00123176,0.00123176,0.00123176
196,594.391,0.94784,0.60769,1.02848,0.97757,0.97458,0.99442,0.72958,0.96989,0.54418,1.16835,0.0012278,0.0012278,0.0012278
197,597.527,0.9356,0.59695,1.06189,0.97648,0.98305,0.99441,0.75291,0.92895,0.5258,1.14437,0.00122384,0.00122384,0.00122384
198,600.546,0.93293,0.58787,1.06171,0.98877,0.98305,0.99434,0.75739,0.93772,0.52059,1.15282,0.00121988,0.00121988,0.00121988
199,603.739,0.94974,0.58475,1.05764,0.98879,0.98305,0.99441,0.75348,0.96603,0.52578,1.16523,0.00121592,0.00121592,0.00121592
200,606.886,0.89911,0.57297,1.03177,0.98253,0.99153,0.99492,0.74521,0.96918,0.52888,1.16814,0.00121196,0.00121196,0.00121196
201,609.775,0.92047,0.58334,1.02779,0.99628,0.99153,0.995,0.75633,0.97554,0.51685,1.16375,0.001208,0.001208,0.001208
202,612.644,0.89566,0.57709,1.02415,0.97212,0.98305,0.99324,0.74602,0.97515,0.52664,1.16644,0.00120404,0.00120404,0.00120404
203,615.442,0.89238,0.55826,1.01606,0.97838,0.98305,0.99336,0.75309,0.94959,0.53093,1.15887,0.00120008,0.00120008,0.00120008
204,618.513,0.91982,0.6067,1.03508,0.96465,0.99153,0.99169,0.73442,0.98721,0.55153,1.18237,0.00119612,0.00119612,0.00119612
205,621.441,0.88995,0.58048,1.02448,0.96557,0.98305,0.9901,0.71396,1.00438,0.57273,1.17155,0.00119216,0.00119216,0.00119216
206,624.497,0.85533,0.56291,1.00724,1,0.99886,0.995,0.74347,1.00154,0.54674,1.18119,0.0011882,0.0011882,0.0011882
207,627.515,0.90974,0.58443,1.03354,0.98748,0.99153,0.99449,0.7554,0.97998,0.53382,1.16044,0.00118424,0.00118424,0.00118424
208,630.772,0.87286,0.57722,1.02482,0.98054,0.99153,0.99282,0.75797,0.95832,0.53823,1.1649,0.00118028,0.00118028,0.00118028
209,633.702,0.86451,0.5561,1.00835,0.96503,0.99153,0.99338,0.73011,0.99264,0.53864,1.20194,0.00117632,0.00117632,0.00117632
210,636.753,0.8989,0.56102,1.01757,0.97485,0.98548,0.99257,0.72177,0.98424,0.53447,1.17404,0.00117236,0.00117236,0.00117236
211,639.763,0.84923,0.5354,0.99132,0.96289,0.99153,0.99047,0.72037,0.98937,0.56105,1.16807,0.0011684,0.0011684,0.0011684
212,642.754,0.88885,0.58729,1.02745,0.98268,0.99153,0.99475,0.73046,1.02195,0.53441,1.1756,0.00116444,0.00116444,0.00116444
213,645.778,0.85665,0.54836,0.99327,0.97499,0.99131,0.99319,0.73053,1.00191,0.5431,1.16751,0.00116048,0.00116048,0.00116048
214,648.785,0.8666,0.558,1.01359,0.9831,0.98591,0.99458,0.71139,1.03674,0.56706,1.19882,0.00115652,0.00115652,0.00115652
215,651.799,0.90952,0.56486,1.01967,0.97465,0.99153,0.99425,0.72509,1.01836,0.55784,1.19077,0.00115256,0.00115256,0.00115256
216,655.101,0.8529,0.55324,1.00594,0.96853,0.99153,0.99363,0.71911,1.0214,0.55893,1.19557,0.0011486,0.0011486,0.0011486
217,658.091,0.88329,0.56902,1.03407,0.97494,0.98899,0.99415,0.74812,0.97813,0.52732,1.16105,0.00114464,0.00114464,0.00114464
218,661.063,0.87617,0.54956,1.0371,0.99149,0.98695,0.99364,0.74316,0.98304,0.53504,1.16224,0.00114068,0.00114068,0.00114068
219,664.084,0.93674,0.58489,1.02354,0.94972,1,0.99287,0.74092,0.97787,0.5463,1.16928,0.00113672,0.00113672,0.00113672
220,667.063,0.90449,0.57544,1.02562,0.99141,0.97867,0.99466,0.74123,0.95945,0.5296,1.17965,0.00113276,0.00113276,0.00113276
221,670.057,0.93751,0.58478,1.04659,0.99136,0.99153,0.99475,0.74426,0.96407,0.51417,1.19321,0.0011288,0.0011288,0.0011288
222,673.097,0.898,0.56103,1.01797,0.97283,1,0.99415,0.75058,0.95123,0.54312,1.16435,0.00112484,0.00112484,0.00112484
223,676.095,0.8604,0.5563,1.01926,0.9862,0.99153,0.99229,0.73415,0.99029,0.54878,1.188,0.00112088,0.00112088,0.00112088
224,679.14,0.93643,0.58575,1.03694,0.9805,0.99153,0.99319,0.74404,0.97662,0.53284,1.17893,0.00111692,0.00111692,0.00111692
225,682.346,0.85165,0.55012,0.99694,0.97134,0.98305,0.98989,0.73644,0.96501,0.52956,1.16739,0.00111296,0.00111296,0.00111296
226,685.428,0.85421,0.54718,0.99198,0.97262,0.99153,0.99268,0.74534,0.93759,0.53731,1.14589,0.001109,0.001109,0.001109
227,688.487,0.87101,0.56757,1.01395,0.97487,0.99153,0.99354,0.74811,0.96435,0.53253,1.16261,0.00110504,0.00110504,0.00110504
228,691.682,0.86513,0.56626,1.01688,0.97443,0.99153,0.99345,0.74869,0.92757,0.52231,1.1412,0.00110108,0.00110108,0.00110108
229,694.688,0.87945,0.56943,1.01822,0.99142,0.97982,0.9945,0.74267,0.93817,0.52276,1.14168,0.00109712,0.00109712,0.00109712
230,697.641,0.89464,0.55654,1.0063,0.98168,0.98305,0.99433,0.73541,0.93796,0.53743,1.14352,0.00109316,0.00109316,0.00109316
231,700.636,0.89251,0.58887,1.01567,0.99145,0.98241,0.99296,0.72828,1.00058,0.56283,1.1632,0.0010892,0.0010892,0.0010892
232,703.744,0.87564,0.5668,1.00703,0.99923,0.98305,0.99467,0.74391,0.96529,0.52843,1.15616,0.00108524,0.00108524,0.00108524
233,706.792,0.86772,0.56395,1.01304,0.99145,0.98285,0.99434,0.75773,0.96773,0.53304,1.1553,0.00108128,0.00108128,0.00108128
234,710.039,0.84366,0.54155,0.99561,0.95066,1,0.99352,0.75179,0.96349,0.54603,1.14667,0.00107732,0.00107732,0.00107732
235,713.023,0.8663,0.56291,1.00825,0.97473,0.98052,0.99358,0.74761,0.93657,0.54384,1.14829,0.00107336,0.00107336,0.00107336
236,716.197,0.90188,0.58171,1.01789,0.97481,0.97458,0.99332,0.72973,0.95272,0.55047,1.16608,0.0010694,0.0010694,0.0010694
237,719.221,0.86997,0.55832,0.9993,0.98304,0.98238,0.99381,0.74079,0.93025,0.53057,1.15208,0.00106544,0.00106544,0.00106544
238,722.227,0.86286,0.5401,1.01498,0.9883,0.99153,0.99475,0.74407,0.93435,0.53029,1.15866,0.00106148,0.00106148,0.00106148
239,725.29,0.8701,0.54416,1.01135,0.98119,0.98305,0.99355,0.74322,0.98176,0.53569,1.17458,0.00105752,0.00105752,0.00105752
240,728.343,0.88827,0.56935,1.01867,0.96472,1,0.99347,0.74091,0.976,0.52268,1.18806,0.00105356,0.00105356,0.00105356
241,731.406,0.87076,0.54574,1.00087,0.98295,0.97737,0.99355,0.74885,0.96426,0.51756,1.17767,0.0010496,0.0010496,0.0010496
242,734.666,0.84516,0.53228,1.00425,0.98299,0.97935,0.99401,0.74667,0.94045,0.51398,1.15786,0.00104564,0.00104564,0.00104564
243,737.677,0.84436,0.5483,1.00401,0.97584,0.97458,0.99368,0.74304,0.97564,0.51971,1.16617,0.00104168,0.00104168,0.00104168
244,740.763,0.84904,0.54353,1.00892,0.98566,0.97458,0.99417,0.74769,0.95681,0.51673,1.18058,0.00103772,0.00103772,0.00103772
245,743.759,0.8753,0.55722,1.01082,0.96674,0.98517,0.99399,0.74843,0.9561,0.51959,1.18034,0.00103376,0.00103376,0.00103376
246,746.876,0.84341,0.53388,0.99368,0.96385,0.99153,0.99306,0.74023,0.97567,0.52066,1.17643,0.0010298,0.0010298,0.0010298
247,749.924,0.84533,0.53767,0.99034,0.96886,0.99153,0.99239,0.74448,0.99249,0.52707,1.18735,0.00102584,0.00102584,0.00102584
248,752.938,0.89086,0.57084,1.03042,0.96676,0.98584,0.99063,0.7566,0.98371,0.52274,1.16647,0.00102188,0.00102188,0.00102188
249,755.908,0.82393,0.55036,0.99921,0.96582,0.99153,0.99357,0.76115,0.9588,0.5137,1.1557,0.00101792,0.00101792,0.00101792
250,758.965,0.88587,0.58394,1.01154,0.97484,0.98515,0.99432,0.74213,0.97887,0.52068,1.1733,0.00101396,0.00101396,0.00101396
251,762.193,0.9042,0.57327,1.03025,0.98437,0.99153,0.99475,0.72802,1.0041,0.53051,1.18959,0.00101,0.00101,0.00101
252,765.341,0.84844,0.53681,0.97918,0.98775,0.99153,0.99424,0.73435,1.01398,0.52496,1.20501,0.00100604,0.00100604,0.00100604
253,768.37,0.82634,0.52631,1.0028,0.98711,0.99153,0.99458,0.74054,0.99511,0.53266,1.17431,0.00100208,0.00100208,0.00100208
254,771.454,0.86597,0.54243,0.9906,0.99593,0.99153,0.995,0.7252,1.01171,0.5298,1.1993,0.00099812,0.00099812,0.00099812
255,774.472,0.81712,0.54094,0.98761,0.99936,0.99153,0.995,0.74371,0.9608,0.52229,1.16471,0.00099416,0.00099416,0.00099416
256,777.538,0.81822,0.5255,0.98102,0.99742,0.99153,0.995,0.75582,0.96609,0.51371,1.15583,0.0009902,0.0009902,0.0009902
257,780.643,0.87036,0.54126,1.01346,0.99431,0.99153,0.995,0.75132,0.94793,0.5153,1.14813,0.00098624,0.00098624,0.00098624
258,783.764,0.8286,0.52645,0.97826,0.98185,0.99153,0.99475,0.74816,0.96898,0.51839,1.16635,0.00098228,0.00098228,0.00098228
259,786.823,0.82195,0.53668,0.98905,0.9898,0.99153,0.99492,0.74844,0.9703,0.52023,1.1804,0.00097832,0.00097832,0.00097832
260,790.182,0.85765,0.54248,1.01241,0.98965,0.99153,0.99483,0.73701,1.00947,0.51032,1.20315,0.00097436,0.00097436,0.00097436
261,793.192,0.80618,0.52514,0.97902,0.99105,0.99153,0.99492,0.75003,0.9755,0.50789,1.15935,0.0009704,0.0009704,0.0009704
262,796.221,0.84987,0.53755,0.98537,0.98211,1,0.99449,0.74889,0.98547,0.52851,1.1922,0.00096644,0.00096644,0.00096644
263,799.107,0.82288,0.53451,0.97532,0.97895,0.99153,0.9945,0.7429,0.99339,0.51957,1.18875,0.00096248,0.00096248,0.00096248
264,802.082,0.81534,0.53064,0.97157,0.98264,0.99153,0.99483,0.74434,0.96586,0.50211,1.16864,0.00095852,0.00095852,0.00095852
265,805.054,0.84054,0.53039,0.99857,0.99151,0.98982,0.99492,0.76503,0.9485,0.49858,1.1499,0.00095456,0.00095456,0.00095456
266,808.227,0.85252,0.54457,0.98906,0.9988,0.99153,0.995,0.75308,0.93875,0.50926,1.16056,0.0009506,0.0009506,0.0009506
267,811.255,0.8349,0.53265,0.98125,0.98401,0.99153,0.99483,0.74862,0.95488,0.52139,1.16098,0.00094664,0.00094664,0.00094664
268,814.164,0.80751,0.52855,0.97417,0.99792,0.99153,0.995,0.73791,0.97596,0.52713,1.17355,0.00094268,0.00094268,0.00094268
269,817.21,0.80775,0.52576,0.97608,0.99152,0.99108,0.99475,0.74384,0.9404,0.51671,1.17043,0.00093872,0.00093872,0.00093872
270,820.36,0.81377,0.52537,0.98161,0.98146,0.99153,0.99458,0.72616,0.98786,0.53007,1.20679,0.00093476,0.00093476,0.00093476
271,823.393,0.85749,0.53852,1.005,0.99034,0.99153,0.99492,0.73312,0.97286,0.51678,1.20362,0.0009308,0.0009308,0.0009308
272,826.579,0.85121,0.54938,0.99743,0.97478,0.99153,0.99423,0.75092,0.9356,0.50918,1.16637,0.00092684,0.00092684,0.00092684
273,829.625,0.836,0.53316,1.00275,0.98235,0.99153,0.99483,0.74728,0.94631,0.52225,1.1796,0.00092288,0.00092288,0.00092288
274,832.69,0.83238,0.51903,0.99001,0.98227,0.99153,0.99466,0.74893,0.96493,0.51024,1.18214,0.00091892,0.00091892,0.00091892
275,835.79,0.84053,0.54643,0.98583,0.97472,0.99153,0.99458,0.74785,0.97005,0.51806,1.18629,0.00091496,0.00091496,0.00091496
276,838.814,0.82151,0.5289,0.98255,0.97761,0.98305,0.99433,0.74487,0.97348,0.51506,1.1818,0.000911,0.000911,0.000911
277,841.767,0.85195,0.53995,0.99766,0.97489,0.987,0.99441,0.74681,0.97074,0.51376,1.20057,0.00090704,0.00090704,0.00090704
278,845.005,0.86005,0.54972,1.01605,0.9913,0.99153,0.995,0.74115,0.99399,0.50626,1.21381,0.00090308,0.00090308,0.00090308
279,848.094,0.87783,0.56921,1.00895,0.99877,0.99153,0.995,0.73903,0.99401,0.50688,1.20883,0.00089912,0.00089912,0.00089912
280,851.095,0.81568,0.53674,0.99234,0.99904,0.99153,0.995,0.75143,0.97929,0.51649,1.18409,0.00089516,0.00089516,0.00089516
281,854.065,0.80649,0.51032,0.96316,0.9908,0.99153,0.99492,0.74769,0.98141,0.51752,1.18444,0.0008912,0.0008912,0.0008912
282,857.049,0.79645,0.52317,0.98322,0.98896,0.99153,0.995,0.74939,0.99489,0.51663,1.18441,0.00088724,0.00088724,0.00088724
283,860.021,0.79145,0.50578,0.98508,0.9746,1,0.995,0.75065,0.94982,0.50604,1.15357,0.00088328,0.00088328,0.00088328
284,863.049,0.82309,0.52275,0.99306,0.98333,0.99985,0.99492,0.75039,0.9292,0.50805,1.14157,0.00087932,0.00087932,0.00087932
285,866.017,0.79658,0.51682,0.98203,0.99079,1,0.99492,0.7538,0.93268,0.50268,1.14441,0.00087536,0.00087536,0.00087536
286,868.963,0.78329,0.50725,0.9784,0.98984,1,0.99492,0.75745,0.93059,0.49513,1.15367,0.0008714,0.0008714,0.0008714
287,872.262,0.80077,0.49856,0.97677,0.99079,1,0.99492,0.7735,0.92722,0.49508,1.14779,0.00086744,0.00086744,0.00086744
288,875.172,0.77768,0.5119,0.98565,0.983,1,0.99449,0.77192,0.9171,0.4925,1.15508,0.00086348,0.00086348,0.00086348
289,877.845,0.79888,0.50958,0.98277,0.99089,1,0.99458,0.76335,0.91005,0.50932,1.1413,0.00085952,0.00085952,0.00085952
290,880.683,0.82248,0.52049,0.98203,0.98333,0.99979,0.99449,0.76365,0.91053,0.50183,1.12859,0.00085556,0.00085556,0.00085556
291,883.605,0.78368,0.50218,0.98024,0.98928,0.99153,0.99492,0.76231,0.92493,0.50584,1.12367,0.0008516,0.0008516,0.0008516
292,886.354,0.77312,0.49448,0.96245,0.98222,0.99153,0.99415,0.76255,0.92623,0.5043,1.12169,0.00084764,0.00084764,0.00084764
293,888.929,0.78894,0.50468,0.96246,0.97043,1,0.99458,0.77162,0.89894,0.48783,1.1286,0.00084368,0.00084368,0.00084368
294,891.731,0.76922,0.50896,0.97261,0.97516,0.98305,0.99458,0.76797,0.93424,0.49799,1.14551,0.00083972,0.00083972,0.00083972
295,894.675,0.7951,0.49971,0.9717,0.97518,0.99876,0.99475,0.77048,0.9274,0.50088,1.16068,0.00083576,0.00083576,0.00083576
296,897.847,0.80033,0.5128,0.97262,0.99083,0.99153,0.995,0.76577,0.91687,0.48315,1.13989,0.0008318,0.0008318,0.0008318
297,900.674,0.78806,0.50902,0.97437,0.98805,0.99153,0.995,0.75819,0.92101,0.47287,1.13664,0.00082784,0.00082784,0.00082784
298,903.594,0.81498,0.51692,0.97091,0.99034,1,0.995,0.75987,0.93679,0.49481,1.14809,0.00082388,0.00082388,0.00082388
299,906.509,0.80371,0.50552,0.98229,0.98878,1,0.995,0.74728,0.95925,0.49876,1.15728,0.00081992,0.00081992,0.00081992
300,909.485,0.77554,0.5077,0.96579,0.98622,0.98305,0.99483,0.77117,0.93454,0.48906,1.13484,0.00081596,0.00081596,0.00081596
301,912.309,0.77248,0.49948,0.97158,0.98321,0.99283,0.99483,0.7799,0.9271,0.48551,1.1357,0.000812,0.000812,0.000812
302,915.191,0.78895,0.49412,0.95275,0.98044,0.99153,0.99466,0.77108,0.96113,0.489,1.16535,0.00080804,0.00080804,0.00080804
303,918.152,0.76469,0.50284,0.96983,0.9831,0.98592,0.99483,0.75649,0.91347,0.48939,1.15018,0.00080408,0.00080408,0.00080408
304,921.074,0.77344,0.51332,0.98195,0.97381,0.99153,0.99458,0.76124,0.91171,0.47769,1.13162,0.00080012,0.00080012,0.00080012
305,924.194,0.76895,0.49925,0.96363,0.97381,0.99153,0.99449,0.77381,0.90704,0.48544,1.12328,0.00079616,0.00079616,0.00079616
306,927.062,0.82357,0.51434,0.97196,0.99147,0.98467,0.99483,0.77302,0.89063,0.48812,1.11218,0.0007922,0.0007922,0.0007922
307,929.94,0.7976,0.51217,0.96424,0.98777,0.99153,0.99483,0.77192,0.89249,0.49528,1.11957,0.00078824,0.00078824,0.00078824
308,932.851,0.77904,0.50402,0.95379,0.9903,0.99153,0.995,0.75805,0.95193,0.48883,1.17553,0.00078428,0.00078428,0.00078428
309,935.79,0.82907,0.52135,0.98259,0.9817,0.99153,0.99483,0.7577,0.96117,0.50065,1.17122,0.00078032,0.00078032,0.00078032
310,938.656,0.77668,0.50435,0.97013,0.98774,0.99153,0.99466,0.76955,0.90267,0.48359,1.1202,0.00077636,0.00077636,0.00077636
311,941.66,0.76805,0.50533,0.96498,0.99578,1,0.995,0.77351,0.90919,0.47575,1.11717,0.0007724,0.0007724,0.0007724
312,944.636,0.78022,0.51052,0.95782,0.99,1,0.99483,0.77113,0.94036,0.49182,1.13128,0.00076844,0.00076844,0.00076844
313,947.444,0.77859,0.49176,0.9695,0.98198,1,0.99492,0.76422,0.92987,0.50374,1.14146,0.00076448,0.00076448,0.00076448
314,950.61,0.76646,0.5008,0.97192,0.98123,1,0.99381,0.75739,0.95518,0.5034,1.16419,0.00076052,0.00076052,0.00076052
315,953.493,0.73167,0.47758,0.96167,0.98279,1,0.99483,0.77474,0.91743,0.48186,1.15085,0.00075656,0.00075656,0.00075656
316,956.47,0.77154,0.51351,0.97626,0.9833,0.99782,0.99492,0.76466,0.93081,0.51427,1.14845,0.0007526,0.0007526,0.0007526
317,959.445,0.79284,0.51866,0.966,0.97517,0.99861,0.99466,0.76365,0.93273,0.50349,1.15375,0.00074864,0.00074864,0.00074864
318,962.431,0.74327,0.4946,0.94979,0.98216,0.99153,0.99458,0.7706,0.91426,0.4799,1.13628,0.00074468,0.00074468,0.00074468
319,965.49,0.75627,0.48065,0.95542,0.98239,1,0.99483,0.76407,0.94085,0.4848,1.15098,0.00074072,0.00074072,0.00074072
320,968.465,0.78928,0.51307,0.98494,0.98201,1,0.99492,0.7649,0.93475,0.49619,1.143,0.00073676,0.00073676,0.00073676
321,971.402,0.82082,0.52537,1.00272,0.99141,1,0.99492,0.76148,0.92054,0.49545,1.14821,0.0007328,0.0007328,0.0007328
322,974.303,0.80177,0.50935,0.97514,0.9778,0.99153,0.99458,0.76413,0.91815,0.48727,1.16274,0.00072884,0.00072884,0.00072884
323,977.263,0.78798,0.529,0.98227,0.9888,1,0.99475,0.77223,0.90701,0.48454,1.14166,0.00072488,0.00072488,0.00072488
324,980.581,0.77271,0.51621,0.96841,0.98112,0.99153,0.99397,0.76862,0.92657,0.5029,1.13643,0.00072092,0.00072092,0.00072092
325,983.469,0.80296,0.51708,0.96132,0.99434,0.99153,0.995,0.76083,0.95696,0.50474,1.15869,0.00071696,0.00071696,0.00071696
326,986.253,0.75911,0.4968,0.96755,0.98972,1,0.99483,0.75817,0.94973,0.49488,1.16145,0.000713,0.000713,0.000713
327,989.177,0.75382,0.48242,0.95573,0.99153,1,0.995,0.77023,0.92478,0.47623,1.15159,0.00070904,0.00070904,0.00070904
328,992.124,0.71272,0.46843,0.95444,0.98306,1,0.99458,0.76807,0.93273,0.48793,1.14938,0.00070508,0.00070508,0.00070508
329,994.87,0.75401,0.49412,0.95189,0.98916,1,0.995,0.77005,0.93572,0.48688,1.1583,0.00070112,0.00070112,0.00070112
330,997.66,0.72794,0.47927,0.95171,0.99026,0.99153,0.99475,0.7779,0.90502,0.48902,1.12631,0.00069716,0.00069716,0.00069716
331,1000.63,0.72292,0.48824,0.93969,0.98126,1,0.99458,0.7734,0.89095,0.48288,1.11727,0.0006932,0.0006932,0.0006932
332,1003.82,0.77329,0.49035,0.95172,0.99158,0.9975,0.99483,0.77879,0.88855,0.48285,1.10745,0.00068924,0.00068924,0.00068924
333,1006.71,0.72384,0.476,0.93084,0.98322,1,0.99483,0.77778,0.88749,0.47681,1.10784,0.00068528,0.00068528,0.00068528
334,1009.66,0.76326,0.50061,0.94878,0.98962,1,0.99492,0.76775,0.90813,0.48649,1.11539,0.00068132,0.00068132,0.00068132
335,1012.56,0.75239,0.4932,0.95226,0.99159,0.99902,0.99492,0.77006,0.94025,0.49614,1.13241,0.00067736,0.00067736,0.00067736
336,1015.45,0.74984,0.49187,0.95048,0.98977,0.99153,0.99483,0.769,0.94364,0.48668,1.1465,0.0006734,0.0006734,0.0006734
337,1018.31,0.7529,0.49412,0.95896,0.98966,0.99153,0.99483,0.77426,0.95929,0.49202,1.1535,0.00066944,0.00066944,0.00066944
338,1021.21,0.75093,0.48157,0.95707,0.99075,0.99153,0.99483,0.77498,0.90718,0.47787,1.13576,0.00066548,0.00066548,0.00066548
339,1024.17,0.75215,0.49934,0.96349,0.99063,1,0.995,0.7744,0.91047,0.47718,1.13791,0.00066152,0.00066152,0.00066152
340,1027.31,0.7427,0.48658,0.95158,0.99082,1,0.995,0.77359,0.93406,0.48736,1.15713,0.00065756,0.00065756,0.00065756
341,1030.13,0.80345,0.50403,0.98371,0.99025,1,0.995,0.76759,0.90748,0.49175,1.1403,0.0006536,0.0006536,0.0006536
342,1033.09,0.75078,0.48484,0.95343,0.97369,1,0.99449,0.75924,0.89196,0.49357,1.13746,0.00064964,0.00064964,0.00064964
343,1036.07,0.73248,0.47707,0.94388,0.98082,1,0.99483,0.76351,0.89055,0.48451,1.13249,0.00064568,0.00064568,0.00064568
344,1038.89,0.74858,0.47848,0.95569,0.97397,1,0.99475,0.76111,0.9221,0.47988,1.15616,0.00064172,0.00064172,0.00064172
345,1041.74,0.74827,0.48647,0.95861,0.97495,1,0.995,0.76656,0.92346,0.48869,1.1545,0.00063776,0.00063776,0.00063776
346,1044.59,0.74074,0.48069,0.9536,0.9888,1,0.995,0.76094,0.94046,0.49128,1.15764,0.0006338,0.0006338,0.0006338
347,1047.53,0.72939,0.47049,0.95529,0.98436,1,0.99492,0.77478,0.90719,0.47794,1.14028,0.00062984,0.00062984,0.00062984
348,1050.45,0.75102,0.49003,0.95177,0.98953,1,0.99492,0.76181,0.95758,0.4856,1.1599,0.00062588,0.00062588,0.00062588
349,1053.36,0.75947,0.49601,0.95744,0.99081,1,0.99483,0.75967,0.93696,0.48397,1.16624,0.00062192,0.00062192,0.00062192
350,1056.53,0.7642,0.5079,0.94357,0.99078,1,0.99483,0.76654,0.90983,0.48533,1.1592,0.00061796,0.00061796,0.00061796
351,1059.36,0.70536,0.46907,0.95757,0.9991,1,0.995,0.77632,0.90996,0.47548,1.14797,0.000614,0.000614,0.000614
352,1062.23,0.70415,0.47574,0.94024,0.9944,1,0.995,0.77955,0.92976,0.4841,1.13766,0.00061004,0.00061004,0.00061004
353,1065.03,0.73168,0.4903,0.94259,0.99938,1,0.995,0.77894,0.90275,0.47507,1.1323,0.00060608,0.00060608,0.00060608
354,1067.99,0.75444,0.49923,0.94808,1,0.99926,0.995,0.77902,0.90096,0.46499,1.12678,0.00060212,0.00060212,0.00060212
355,1070.82,0.71521,0.47621,0.93147,0.98994,1,0.995,0.7725,0.90312,0.47145,1.12781,0.00059816,0.00059816,0.00059816
356,1073.73,0.72838,0.49243,0.94399,0.99096,1,0.995,0.76066,0.90691,0.4644,1.12226,0.0005942,0.0005942,0.0005942
357,1076.62,0.72524,0.4788,0.93169,0.98321,0.99227,0.995,0.7787,0.90254,0.46462,1.12148,0.00059024,0.00059024,0.00059024
358,1079.72,0.72885,0.47575,0.93923,0.99063,1,0.995,0.76471,0.89323,0.47965,1.12111,0.00058628,0.00058628,0.00058628
359,1082.55,0.72616,0.48376,0.93382,0.99081,1,0.995,0.77948,0.8896,0.4681,1.12028,0.00058232,0.00058232,0.00058232
360,1085.5,0.68581,0.4567,0.92798,1,0.99875,0.995,0.78922,0.88175,0.46535,1.11604,0.00057836,0.00057836,0.00057836
361,1088.4,0.72575,0.47452,0.94782,1,0.99744,0.995,0.77973,0.89104,0.45703,1.12067,0.0005744,0.0005744,0.0005744
362,1091.3,0.72688,0.48511,0.93753,1,0.98115,0.995,0.77477,0.8851,0.46319,1.12353,0.00057044,0.00057044,0.00057044
363,1094.1,0.72281,0.48727,0.93266,0.99555,0.99153,0.995,0.78074,0.88395,0.4711,1.11961,0.00056648,0.00056648,0.00056648
364,1097.02,0.75085,0.48585,0.93995,0.99419,0.99153,0.995,0.77342,0.89989,0.47679,1.12607,0.00056252,0.00056252,0.00056252
365,1099.92,0.70576,0.47309,0.94592,0.99141,0.99153,0.995,0.78128,0.91752,0.48423,1.13877,0.00055856,0.00055856,0.00055856
366,1103.05,0.72381,0.47974,0.95268,0.99902,0.99153,0.995,0.76747,0.91458,0.47769,1.13672,0.0005546,0.0005546,0.0005546
367,1105.83,0.71126,0.47691,0.9375,0.99157,0.99664,0.995,0.76629,0.90935,0.47438,1.13836,0.00055064,0.00055064,0.00055064
368,1108.79,0.72143,0.47935,0.94727,0.99734,0.99153,0.995,0.7696,0.89701,0.4706,1.12592,0.00054668,0.00054668,0.00054668
369,1111.74,0.72852,0.47786,0.95217,0.9891,0.98305,0.99441,0.7747,0.91672,0.4712,1.12673,0.00054272,0.00054272,0.00054272
370,1114.67,0.73049,0.47246,0.9372,0.99785,0.99153,0.995,0.76357,0.92229,0.47034,1.1335,0.00053876,0.00053876,0.00053876
371,1117.54,0.73086,0.49186,0.93887,0.9987,0.99153,0.995,0.7669,0.91173,0.47558,1.12979,0.0005348,0.0005348,0.0005348
372,1120.42,0.74185,0.48317,0.93265,0.98967,1,0.995,0.75619,0.92423,0.47709,1.12419,0.00053084,0.00053084,0.00053084
373,1123.24,0.70518,0.49081,0.94659,0.99014,1,0.995,0.74932,0.92855,0.47419,1.13524,0.00052688,0.00052688,0.00052688
